CPU_USAGE,MEMORY_USAGE,Time
0.0019344060805216,222497.1424611669,1688119438.810517
0.0019344060805216,222497.1424611669,1688119443.976799
0.0019344060805216,222497.1424611669,1688119449.023102
0.0018506747194884,243468.8201782856,1688119454.044557
0.0018056079256352,219786.8930024677,1688119459.056782
0.0018056079256352,219786.89300246767,1688119464.127816
0.0018056079256352565,219786.89300246767,1688119469.1449971
