CPU_USAGE,MEMORY_USAGE,Time
0.0088614053854272,2562851.22730455,1688119438.817577
0.0093630760387059,2878567.2404432665,1688119443.991138
0.0093630760387059,2878567.2404432665,1688119449.035939
0.0093630760387059,2878567.2404432665,1688119454.05821
0.0089674431886284,2542119.763941084,1688119459.07329
0.0089674431886284,2542119.763941084,1688119464.1392589
0.00896744318862848,2542119.763941084,1688119469.158148
