CPU_USAGE,MEMORY_USAGE,Time
0,0,1688119438.758445
0,0,1688119443.839466
0,0,1688119448.8666072
0,0,1688119453.909815
0,0,1688119458.94575
0,0,1688119463.9924428
0,0,1688119469.018144
