CPU_USAGE,MEMORY_USAGE,Time
0.0063303273250232,117417.66465401252,1688119438.804161
0.0063303273250232,117417.66465401257,1688119443.966926
0.0063887189416991,128547.76510405648,1688119449.007921
0.0059166618230294,119046.90690835328,1688119454.029195
0.0063126587081522,116205.3647003882,1688119459.042321
0.0063126587081522,116205.3647003882,1688119464.073222
0.006312658708152204,116205.3647003882,1688119469.092274
