CPU_USAGE,MEMORY_USAGE,Time
0.1112497445500849,7492262.841818575,1688119438.77893
0.1112497445500849,7492262.841818576,1688119443.92347
0.1036983385098752,6983528.48266652,1688119448.950783
0.1021748705408092,7763089.047496202,1688119453.9689338
0.1108307484651535,7520814.315732799,1688119458.9816508
0.1108307484651534,7520814.315732799,1688119464.040728
0.1108307484651534,7520814.3157328,1688119469.054315
0.1020178848960046,5912436.068046704,1688119754.180667
