CPU_USAGE,MEMORY_USAGE,Time
0.0044183683501989,223863.9863260274,1688119438.765941
0.0041474094564739,210127.94086282497,1688119443.8576
0.0040447182528946,150323.2606066924,1688119448.886024
0.0039710787746187,147587.42211246106,1688119453.926416
0.0045212667417698,140774.13586538634,1688119458.9574778
0.0045212667417698,140774.13586538634,1688119464.018494
0.004061262657490183,76085.0473733367,1688119469.02923
