CPU_USAGE,MEMORY_USAGE,Time
0.0394497196410245,4685905.805164965,1688119438.846169
0.03966439514084,5197414.759416835,1688119444.057479
0.03966439514084,5197414.759416836,1688119449.085921
0.03966439514084,5197414.759416836,1688119454.1116748
0.0415593923386452,6696491.319376741,1688119459.127722
0.0415593923386452,6696491.319376741,1688119464.1890318
0.041559392338645286,6696491.319376741,1688119469.2049222
