CPU_USAGE,MEMORY_USAGE,Time
0.0011896804456171,183345.5870619625,1688119438.791106
0.0011896804456171,183345.5870619625,1688119443.94526
0.0011189247388725,137820.5699710366,1688119448.978591
0.0010342708559878,127391.2567520471,1688119453.9979572
0.0010907643366982,119584.95521235786,1688119459.011947
0.0009311314313015,127517.27397119632,1688119464.056863
0.000948081641189,129839.48373608118,1688119469.0762932
0.0011527259661191951,127415.0154223794,1688119754.199481
