CPU_USAGE,MEMORY_USAGE,Time
0.0017855806100736,94686.12593344052,1688119438.832881
0.0015581657138051,50891.04872215999,1688119444.037696
0.0015600851076347,50951.01792620168,1688119449.061617
0.0015322150654378,50040.79049083767,1688119454.08631
0.0016609160473034,47284.033244242666,1688119459.100071
0.0016609160473034,47284.033244242666,1688119464.163403
0.0016609160473034,47284.033244242666,1688119469.181047
0.0015791583339259745,51672.05105285364,1688119754.258104
