CPU_USAGE,MEMORY_USAGE,Time
0.0017044231107721,82895.09504811076,1688119438.83904
0.0016868816848377,92636.0179572584,1688119444.049153
0.0016868816848377,92636.0179572584,1688119449.074949
0.0015604347909107,85690.88340012828,1688119454.097822
0.0016889927177821,83966.84126955156,1688119459.113694
0.0016889927177821,83966.84126955156,1688119464.1762218
0.0016889927177821,83966.84126955157,1688119469.193661
0.0017737515882865916,173440.3827366756,1688119754.2779121
